id,ref,pred,wer,len,weighted_wer,duration
U_51ea18de162c7e5f,well if you think of it these these two equal one of those,well if you think of it these these two equal one of those,0.0,13,0.0,5.741
U_51ecd6e2ccc146f7,it means that jellybeans are tasty,it means that jelly beans are tasty,0.3333333333333333,6,2.0,4.433
U_51ed6f89ccc73778,it has to do with it whit what we're talking about because it it's breaking down decay and it's eating decaying,it has to do with it with what we're talking about because it it's breaking down decay and it's eating decaying,0.0416666666666666,21,0.875,8.023
U_520ec52fee39177c,the horse was ridden by the boy,the horse was ridden by the boy,0.0,7,0.0,6.03
U_52224668c4491857,i think the biosphere is about bio means like alive and about someone so like i'm a biosphere cause i'm a person i'm bella and animals and trees are also biosphere because trees are living so plants animals and people are biosphere,i think the biosphere is about bio means like alive and about someone so like i'm a biosphere cause i'm a person i'm bella and animals and trees are also biosphere because trees are living so plants animals and people are biosphere,0.0,42,0.0,18.208
U_52240ff9b12e82e9,it's cool and different because um somethings work like that and some things don't so it's different from other things,it's cool and different because um some things work like that and some things don't so it's different from other things,0.0909090909090909,20,1.8181818181818183,11.485
U_5224f00baf283bdc,there's a coyote and a and a whatever that thing is a skunk and so the skunk can like poison the coyote and point its tail up but the coyote can eat it,there's this coyote and a and a whatever that thing is a skunk and so the skunk can like poison the coyote and point its tail up but the coyote can't eat it,0.0588235294117647,33,1.9411764705882355,15.771
U_52269d34df9ebde5,we can separate mixtures but using source of paper or a funnel,we can separate mixtures by using filter paper or a a funnel,0.3333333333333333,12,4.0,13.484
U_522716d120e7c422,i think what's happening in that picture is that the sun is giving energy tot he solar panel and so the i mean the suns giving electricity to the solar panel and the solar panel and the electricity flows through the wires and the wires connected to that flag thingy so the electricity's going into the flag,i think what's happening in that picture is that the sun is giving energy to the solar panel and so the i mean sun's giving electricity to the solar panel and the solar panel and then the electricity flows through the wires and the wire's connected to that flaggy thingy so the electricity's going into the flag,0.135593220338983,57,7.728813559322034,24.631
U_522922e7ccd75985,they have cells,they have cells,0.0,3,0.0,6.263
U_522c3e0735bc8d8e,it is water powder equals the water with dissolved powder,it is water and powder equals the water with dissolved powder,0.1,10,1.0,6.591
U_522d20e6cde24468,um we put the um d cell battery right right here,um we put the um d cell battery right right here,0.0,11,0.0,4.13
U_52460a7447e49aee,up,up,0.0,1,0.0,2.36
U_524802bdb0a62ee4,jacket,jacket,0.0,1,0.0,1.43
U_525347ef199c2855,they eat plants they eat other animals they eat things to give them their energy,they eat plants they eat other animals they eat things to give them their energy,0.0,15,0.0,6.18
U_5253e9d6c48e104b,it's healthy that it gets water air and sunlight,it's healthy that it gets water air and sunlight,0.0,9,0.0,4.665
U_525b1ee73ab94572,um the electricity in the d c l will go out of the negative side and ca go in the positive side,um the electricity in the d c e l will go out of the negative side and go in um the positive side,0.0952380952380952,22,2.095238095238095,18.868
U_526b4cfbe43bbf16,we've been learning about parallel and series circuits,we've been learning about parallel and series circuits,0.25,8,2.0,4.769
U_526f7139bc5f4320,yes we used um,yes we used um,0.0,4,0.0,2.559
U_5279dcd56a59ce88,that there's a wire wrapped around the rivet and it's connecting to the switch and the switch is on and the rivet is now a battery and once you take the s turn the switch off it would drop all the washers,that there's a wire wrapped around the rivet and it's connecting to the switch and the switch is on and the rivet is now a battery and once you take the sw turn the switch off it'll drop all the washers,0.0454545454545454,42,1.9090909090909087,15.0
U_52828f7d24915846,i think that i never burned a candle i don't but i think that it kind of sounds you can kind of flame kind of a green a very little it's not very loud so,i think that i've never burned a candle i don't at least i have but i think that it kind of sounds you can kind of hear the flame kind of flickering very little but it's not very loud so,0.4285714285714285,35,15.0,17.085
U_528d1a147ea073ee,they need it because it's one of their sources of energy,they need it because it's one of their sources of energy,0.0,11,0.0,5.3
U_529485b4f9cc0793,um i um predicted that as the angle uh the angle goes up the distance always goes up and i was right,um i um predicted that as the angle or the angle of the degrees goes up the distance always goes up and i was right,0.2105263157894736,22,4.631578947368421,14.051
U_5299a88e7f47f418,bob,bob,0.0,1,0.0,1.843
U_529c4b74a43f4be3,i don't know,i don't know,0.0,3,0.0,1.056
U_52ab85fcee116a51,i see water in soil,i see water and soil,0.2,5,1.0,2.215
U_52ae81a27d9564de,each time we added the passengers um the plane would sag and go slower,each time we added the passengers um the plane would sag and go slower,0.0,14,0.0,6.143
U_52bb082910718462,that it's protecting your skin,that it's protecting your skin,0.0,5,0.0,1.787
U_52bebf9e34fc8745,i don't know i don't think,i don't know i don't think,0.0,6,0.0,4.453
U_52bf412bc7fbacef,tell,cow,1.0,1,1.0,2.02
U_52d00ddd80d7bcb0,bye,bye,0.0,1,0.0,0.599
U_52d1e2b6f11449d8,yes,yes,0.0,1,0.0,0.87
U_53042f6fcfc816b5,duckie lives in water,the people can walk in,1.25,4,5.0,3.282
U_53059d0c9d30bba2,nap,nap,0.0,1,0.0,3.859
U_530b4c1a68dc5e22,measuring tape all measuring tapes are the same length and most straws aren't,measuring tape all measuring tapes are the same length and the straws aren't,0.0714285714285714,13,0.9285714285714284,7.214
U_531cb28707fe13ee,hi,hi,0.0,1,0.0,0.902
U_531eff67f24c7587,well the flame is burning it means that it's using energy right,well if the flame is burning that means that it's fusing energy right,0.2307692307692307,12,2.769230769230769,6.631
U_532736f76698a6f3,feet,feet,0.0,1,0.0,1.17
U_532de39ebf2f3bc8,um that yeast is pretty different,uhm the yeast is pretty different from humans,0.8,6,4.800000000000001,4.345
U_5332c53f76fde3e5,go,go,0.0,1,0.0,2.45
U_533971818e369a2d,um i'm i don't think,um i don't think,0.3333333333333333,5,1.6666666666666663,2.846
U_533aadf38a4e5807,some of the items,some of the items,0.0,4,0.0,2.711
U_53441a17da4c8a72,we can evaporate the water like we can see what it is,we can evaporate the water then we can see what it is,0.0833333333333333,12,1.0,4.058
U_534b506187307381,um more,um more,0.0,2,0.0,4.433
U_537d3f22727ecbab,this is all about the air and the water,this is all about the air and the water,0.0,9,0.0,2.888
U_537ed675fa5b4b6e,good thank you how are you,good thank you how are you,0.0,6,0.0,3.156
U_53a600d36d6ad006,i think this is showing the experiment we did in science because it has the yeast and the cookie dissolving and the water and the amount of time and all the variables that we had,i think this is showing the experiment we did in science because it has the yeast and the cookie dissolving and the water and the amount of time and all the variables that we had,0.0,35,0.0,15.248
U_53ad042696c9c29d,you read them,two,1.0,3,3.0,1.904
U_53ad3e97fb4b2861,the nose mouth lungs bronchi diaphragm alveoli bronchi and trachea,the nose mouth lungs bronchi diaphragm alveoli bronchioles and trachea,0.1,10,1.0,20.253
U_53b45651c6893040,the wires,the wires,0.0,2,0.0,0.694
U_53bbf56e9a55e1ba,we've used meters grams milligrams centigrams and we've used uh what was it liters wait no not liters uh yes liters like milliliters,we've used meters grams milligrams centigrams and we've used uh what was it liters wait no not liters uh yes liters like milliliters,0.0,23,0.0,14.688
U_53bc2513697d7267,stick,sick,1.0,1,1.0,1.156
U_53bc3a526627ef32,good,good,0.0,1,0.0,0.625
U_53c3956ae8976927,that if the switch is is closed then,when the switch is on then it becomes a magnet and it picks up the washers but when the switch is a is on is off it drops the washers,3.25,8,26.0,13.007
U_53d17e4d6034e215,there's leaves,there's leaves,0.0,2,0.0,1.015
U_53e3b12ee0306cf5,when two different capillaries meet they create carbon dioxide or h2o,when two different capillaries meet they create carbon dioxide or h two o,0.0,11,0.0,8.078
U_53f32a5133af8b83,well if there wasn't standard units everything would be crazy like a foot would probably range from yes no because it's not a standard unit,well if there wasn't standard units everything would be crazy like a foot would probably range from yes no because it's not a standard unit,0.0,25,0.0,14.65
U_53fcfbcd0a6987ae,the large paper clip weighs one gram so that's why it effected their guesses,the large paper clip weighs one gram so that's why it affected their guesses,0.0666666666666666,14,0.9333333333333332,8.233
U_540aed201bb55988,i don't care,okay,1.0,3,3.0,0.618
U_5419cdf70edf7b4b,i think they're showing us that the bacteria and mushrooms eat everything eats that because bacteria is another word for germs and so it it is made up of all those things and the animals eat the things that it has the arrows go to,i think they're showing us that the bacteria and mushrooms eats well everything eats that because the bacteria is another word for germs and so it it is made up of all of those things and the animals eat the things that it has the arrows go pointing to,0.108695652173913,45,4.891304347826087,25.607
U_541f39f837704f47,liquid,liquid,0.0,1,0.0,1.688
U_5434d6216faf9033,i see a hamburger,i see a hamburger,0.0,4,0.0,2.516
U_5438cebaf667e0f7,because there might be a few drops left in,because there might be a few drops left in,0.0,9,0.0,2.829
U_5449a92c2ac21a52,electricit,electricity,1.0,1,1.0,0.898
U_545b8caac499c7a7,cake,pig,1.0,1,1.0,1.216
U_545d17572f99057e,if the nail is sticking to the magnet because either in it is steel or iron,the nail is sticking to the magnet because either it is steel or iron,0.125,16,2.0,8.543
U_5473eb32ba910cd8,we were estimating how many liters or yes whatever it could hold,we were estimating how many liters or yes whatever it could hold,0.0,12,0.0,6.372
U_54773320e55abaac,well first of all we tried to we were trying to make one liter but that's a thousand milliliters,well first of all we tried t we were trying to make one liter but that's a thousand milliliters,0.05,19,0.95,8.742
U_547df34b733f9007,hers,hers,0.0,1,0.0,0.87
U_547e7d2f5b36a1a3,i noticed that this is giving more emergency and the,i notice that this is giving more energy and,0.3,10,3.0,5.665
U_548300565bd12d78,mouse,mouse,0.0,1,0.0,1.85
U_5487e02f14693c81,yes,yes,0.0,1,0.0,1.195
U_548f53ddecccc054,we've been talking about producers and we've been talking about what plants need and we've been talking about yeast organisms and we've been talking about food web,we've been talking about producers and we've been talking about what plants need and we've been talking about yeast organisms and we've been talking about food web,0.0,27,0.0,16.038
U_549ad678d7d14fc0,fish,fish,0.0,1,0.0,1.53
U_54b39cb3df58b8ba,a solute never disappears it just goes into the water to,a solute never disappears it just goes into the water to,0.0,11,0.0,6.774
U_54b8b8dfb6e8827f,yes,yes,0.0,1,0.0,0.657
U_54c9f65104ba206d,well blood needs oxygen to for you to live so if blood need oxygen then you have to be able to get the oxygen to the blood but you can't do that unless it gets to your lungs,well blood needs oxygen to for you to live so if blood needs oxygen then you have to be able to get the oxygen to the blood but you can't do that unless it gets to your lungs,0.0256410256410256,38,0.9743589743589745,13.899
U_54cabec0e3eb84eb,rain is blocking the marbles so they can't get through,green is blocking the marbles so they can't get through,0.1,10,1.0,3.173
U_54d36fecbf54c1cb,yes,yes,0.0,1,0.0,0.842
U_54d60fcbdad10c83,they are all mixture,they are all mixture,0.0,4,0.0,2.319
U_54d74144e715ed0e,i see that there is a candle and the flame is melting the wax of the candle,i see that there's a candle and the flame is melting the wax of the candle,0.0,17,0.0,5.975
U_54d903bf4de324a4,it stays at the bottom and changes the water's color now as it's getting poured down the sand stays in the coffee cup thing and the water goes down and it stays there cool that's a cool,it stays at the bottom and changes the water's color now as it's getting poured down the sand stays in the coffee cup thing and it the water goes down and it stays there oh that's a cool view,0.075,37,2.775,16.785
U_54faf82377eb0468,it could be diamond it could be no it could be it could be quartz or,it could diamond it could be no it could be corundum it could be topaz it could be quartz or a feldspar,0.5,16,8.0,8.975
U_550bc4f911fa84fc,no,yes,1.0,1,1.0,0.993
U_5514488ee202d260,yes,yes,0.0,1,0.0,0.645
U_5515e03730495c1e,alright,alright,0.0,1,0.0,0.853
U_55260ff80f408e93,crying,playing,1.0,1,1.0,0.848
U_5548ca7ca2894a0f,spit,spit,0.0,1,0.0,3.69
U_5559ee439dae737a,it matters how strong the magnet is matters how strong the magnet is,matter is how strong the magnet is matter is how strong the magnet is,0.3076923076923077,13,4.0,4.492
U_55832fd315046b16,good bye,goodbye,1.0,2,2.0,1.161
U_5585cacec36dfab2,key,key,0.0,1,0.0,2.41
U_5592941bce57f67b,ore,ore,0.0,1,0.0,1.87
U_559cdd24976e326e,um well we put one penny in first and it still kind a sunk a little bit so you put another one on the other side and it kind of evened out and then we kept on doing that so when if we put more pennies on one side it it would sink on that side water would ge come in but we evened it out and then it turned out better,um well we put one penny in first and it still kind of sunk a little bit so we put another one on the other side and it kind of evened out and then we kept on doing that so when if we put more pennies on one side it would sink on that side water would get come in but we evened it out and it turned out better,0.0704225352112676,72,5.070422535211268,24.334
U_55ae240bafca0246,each lands color and what their ecosystem is,each lands color and what their ecosystem is,0.0,8,0.0,5.61
U_55b6be7c959562de,we've talked about leaves with veins like different types of leaves,we've talked about leaves with veins like different types of leaves,0.0,11,0.0,4.268
U_55bb3a181bb386e6,sorry,sorry,0.0,1,0.0,0.702
U_55c69dfa7a060a4e,rabbit,rabbit,0.0,1,0.0,1.77
U_55d7881896cc460d,um it has one wire coming or it has one uh um of the conducting arms um going to the side of the light bulb and the other one is going down to the bottom of the light bulb,um it has one wire coming or it has one um of the conducting arms um going to the side of the light bulb and the other one is going down to the bottom of the light bulb,0.0,39,0.0,16.841
U_55eb90d8a916c8d9,aha ahh,a hat a knife,2.0,2,4.0,2.406
U_55f6cb9f19225a12,b b b,b,0.0,3,0.0,1.688
U_560e4c09f52f8c42,sand,sand,0.0,1,0.0,2.04
U_561452427f48a5de,was the boy with his friends during the movie,was the boy with his friends during the movie,0.0,9,0.0,3.64
U_561d3071be58ebba,i don't know,i don't know,0.0,3,0.0,1.206
U_56246c0acddb18e4,well like i said the electricity doesn't flow through the light bulb so it can't get to the other light bulb,well like i said the electricity doesn't flow through the light bulb so it can't get to the other light bulb,0.0,21,0.0,6.544
U_562e6a1c5da5195a,it's a consumer because you eat they eat other animals,it's a consumer because it eat other it eat other animals,0.2727272727272727,10,2.727272727272727,5.618
U_562fe862a21f0b04,they look like micky mouse,they look like mickey mouse,0.2,5,1.0,2.463
U_5633a8d2fac2b089,if the what did i don't even remember what i said um,uh if the oh what does that i don't even remember what i said uh yes,0.5454545454545454,12,6.545454545454545,6.302
U_563a66f79330a861,because because bears that's all that really eats meat and hippos but the other animals don't really eat meat they eat like bananas and other stuff,because um because bears that's all that really eats meat and hippos but the other animals don't really eat meat they eat like bananas and other stuff,0.0,26,0.0,14.057
U_563e46e54bae8fb7,because a system's like in the human body blood air and nutrients go to your body,because it's just like in the human body blood and air and nutrients go through your body,0.2941176470588235,16,4.705882352941177,9.796
U_565d1fd82a65f453,are a kind of bacteria that um if people eat it or touch it they can get sick,decomposers are a kind of bacteria that if people eat it or touch it they can get sick,0.0588235294117647,18,1.0588235294117647,8.601
U_565da6eda05a8469,go,go,0.0,1,0.0,2.66
U_5665928658d1c169,for a reflex like you pull your hand away or you move because you're afraid of it or something that's an example,well for a reflex like you pull your hand away or you move because you're afraid of it or something that's an example of,0.0833333333333333,22,1.8333333333333333,7.183
U_5676fd0d25f8dd10,food webs are food webs are just one group of animals and food chains are all of those groups of producers plus consumers and decomposer,food webs are food webs are just one group of animals and food chains are all of those groups producers plus consumers and decomposers,0.08,25,2.0,11.399
U_5683dbdb5f1173de,ring the bell on the desk to get her attention,ring the bell on the desk to get her attention,0.0,10,0.0,5.37
U_569b1fd55d89f853,did the team score a goal,did the team score a goal,0.0,6,0.0,2.54
U_56a3bd5a005a6b7a,the children can play but they need to be quiet,the children can play but they need to be quiet,0.0,10,0.0,5.48
U_56b07c6af03f0746,this is ah i think this is a nonlearned behavior because i mean i think this is learned behavior because the cat climbed so it needs to learn to how to climb up the tree,this is i think this is a non learned behavior because i mean i think this is a learned behavior because the cat kind of needs to learn how to climb up a tree,0.2571428571428571,35,9.0,20.339
U_56b13629b9888167,i think they're like the same because they have to do with something like living things and the earth and trees and water and stuff and fish,i think they're like the same because they have to do with something like living things and the earth and trees and water and stuff and fish,0.0,27,0.0,11.639
U_56c94f905013cc22,cool,cool,0.0,1,0.0,0.522
U_56cb375f0cbd8f9d,they are weighing things there are washers magnets two cups to weigh 'em in and there are spacers,they are weighing things there are washers magnets two cups to weigh them and there are spacers,0.1111111111111111,18,2.0,7.378
U_56dc1065ef286ba4,would he rather play soccer or watch the game on tv,would he rather play soccer or watch the game on tv,0.0,11,0.0,6.31
U_56f2767822991826,they get their uhm energy from the food that they eat but it's not necessarily food it's the organic waste or the dead organisms so like the fungi fungi and stuff and bacteria they just get their energy from their food like the i mean the organic waste and everything so it's an example of decomposers,they get their um energy from the food that they eat but it's not necessarily food it's the organic waste or the dead organism so like the fungi fungi and stuff and bacteria they just get their energy from the food like the i mean the organic waste and everything so it's an example of decomposers,0.0508474576271186,56,2.8474576271186445,26.329
U_56f7fc7d91cfcead,this is h two o xylem,this is h two o xylem,0.0,6,0.0,3.852
U_56f938f4a54a3658,yes,yes,0.0,1,0.0,0.902
U_56fec013d56810b3,i don't know,i don't know,0.0,3,0.0,1.81
U_570755e6b2fdb612,e yes,yes,1.0,2,2.0,2.561
U_5724c3d2b1929005,water water water water water water water,water,0.8571428571428571,7,6.0,9.041
U_57283177545f5e59,i think this is an instinctive behavior because i think the human would already know to like lift up the leg because your body would tell you to do that you wouldn't have to learn how to lift up your leg after someone hit you,i think this is an instinctive behavior because i think a human would already know how to like lift up it's leg because your body would tell you to do that you wouldn't have to learn how to lift up your leg after someone hit you,0.1333333333333333,45,6.0,15.676
U_572bd0ade84bc68d,unplug the light in your room and then open the window carefully,unplug the lighting room and then open the window carefully,0.25,12,3.0,6.84
U_5731698ad8df734b,cook,cook,0.0,1,0.0,1.77
U_57356dc1dfed1a8c,does your mom drink coffee tea or juice in the morning,does your mom drink coffee tea or juice in the morning,0.0,11,0.0,6.33
U_573edf1167f4b56b,there has to be some producers or there wouldn't be any food webs,pressed be some producers where there wouldn't really be any food webs,0.3571428571428571,13,4.642857142857143,4.781
U_574174f4f5c2cc89,tiger,tiger,0.0,1,0.0,1.81
U_5741ed6fb3c410a3,measurement is a system to measure things like how hot it is how cold it is how long a distance it is how big it is,measurement is a system to measure things like how hot it is how cold it is how long a distance it is how big it is,0.0,26,0.0,11.912
U_5747eefd25005777,they both eat they both eat like leaves,they both eat they both eat like leaves,0.0,8,0.0,3.337
U_574b1667dd826471,because that light burned out but the other didn't,that it still goes through,0.9,9,8.1,4.125
U_576d0f99b841a029,each one has a name for it there is parallel which like is a strip of grass there is on pennate which is a whole bunch of different lines and there's one lines and there's going up to the middle and they connect and they grow off of that middle vein,each one has a name for it there's parallel which like is a strip of grass there's pennate which is there's a whole bunch of different lines and there's one going up the middle and they connect they grow off of that middle line,0.2156862745098039,51,11.0,19.075
U_577032479826b30a,ask,ask,0.0,1,0.0,1.43
U_577228e4ae1661fd,bed,bed,0.0,1,0.0,3.389
U_5774bef7a58917f9,our bodies have parts that work together,our bodies have parts that work together,0.0,7,0.0,2.873
U_57752befe4ff530b,okay see ya,okay see ya,0.0,3,0.0,1.253
U_577e2abbb712b4be,the human is skin cells and the yeast is just alive alive cells living cells,the human is skin cells and the yeast is just alive alive cells living cells,0.0,15,0.0,8.681
U_5782f0978446a1e6,my finger like does not wha like cold water and y and it likes the hot water a lot,my finger like does not wa like holds water and it and it likes the hot water a lot,0.1578947368421052,19,3.0,9.071
U_5789bec972b790c0,ore,ore,0.0,1,0.0,2.58
U_579353ee675b8005,good how are you,good how are you,0.0,4,0.0,1.812
U_5798f0338eb5cd82,yes i didn't know that um they all go through the base and up there and down again through the wire,yes i didn't know that um it'll go through the base and up there and down again through the wire,0.0952380952380952,21,2.0,7.068
U_57a15846f1106946,we ba be um no but then we read a book and went back to work and then we just did some other things and then we w,well but that um no but then we read a book and went back to our and then we just did some other things and then we w,0.1481481481481481,28,4.148148148148148,12.76
U_57a927b42f8f2c59,the intestines like the food goes through like they're kind of like pipes and they just drain through and then they then you process the food,the intestines like the food goes through like they're kind of like pipes and they just string through and then they then you process the food,0.037037037037037,26,0.9629629629629628,11.81
U_57bd9bf815d8a11b,either pay attention to the markings on the side or measure it,either pay attention to the markings on the side or measure it,0.0,12,0.0,5.604
U_57bef3cf985d48ac,okay,okay,0.0,1,0.0,0.614
U_57cd04d8cefdb6fd,that only steel can conduct electricity steel is the conductors but wooden and plastic things an insulators because they don't work so only steel things would work,that only steel can conduct electricity steel is the conductor but wooden and plastic things are an insulator because they don't work so only steel things would work,0.1785714285714285,27,4.821428571428571,19.036
U_57da3f38c869e588,i am not sure,i am not sure,0.0,4,0.0,4.947
U_57e6722a82137c58,are we going to visit grandmas house to see her two new cats today,are we going to visit grandmas house to see her two new cats today,0.0,14,0.0,4.5
U_57edf19d8e497118,this makes them producers because they produce their own food,this makes them producers because they produce their own food,0.0,10,0.0,3.186
U_57efe06a1baf6668,the things in this food chain web are that are are decomposers are the bacteria and mushrooms they can also be considered consumers though,the things in the food chain web are that are are decomposers are the bacteria and the mushrooms they can also be considered consumers though,0.0833333333333333,24,2.0,12.867
U_57f30b97ace9432e,leave them the same,leave them the same,0.0,4,0.0,1.552
U_58095f5efa1d803c,i would,i would,0.0,2,0.0,0.971
U_583a4e7f7d5f3c5d,hi,hi,0.0,1,0.0,0.774
U_5849719b32f2a34e,calcium chloride baking soda and water,calcium chloride baking soda and water,0.0,6,0.0,2.915
U_584d1b8009f84bcf,it is the salt that gets dissolved,it is the salt that gets dissolved,0.0,7,0.0,2.183
U_58777e02c4d580a0,it's own food so that way the bunny won't eat it or like the bacteria will eat it like you know the pine cone will eat the mushroom,it's own food so that way like the bunny won't eat it or like the bacteria will eat it like you know the pine cone won't eat the mushroom,0.1333333333333333,28,3.733333333333333,18.431
U_587ccfbc116aafb3,yes how many straws there were so we did like because they're all different sizes,yes how many straws there were so we did like because they're all different sizes,0.0,15,0.0,5.35
U_588befcd1c3f37ad,the basket on the porch under the table has a broken handle,the basket on the porch under the table has a broken handle,0.0,12,0.0,6.67
U_588d9024ff32c3a1,i think which of these adaptations that helps a this monarch butterfly to warn off predators would be number one its colorful wings because um i read in our science book that its wings certain colors and patterns warns birds and predators or the monarch butterfly that its poisonous and it doesn't taste good,i think which of these adaptations that helps a this monarch butterfly to ward off predators would be number one it's colorful wings because um i read in our in our science book that um its wings certain colors and patterns warns um birds and predators of the monarch butterfly that it's poisonous and it doesn't taste good,0.1886792452830188,54,10.18867924528302,29.526
U_58af5927941bd8e5,he wouldn't go with his sister because he was tired,he wouldn't go with his sister because he was tired,0.0,10,0.0,4.97
U_58b36848b718ffa3,we were making habitats with these animals but not we just have made it with worms,we were making habitats with these animals but not we just have made it with worms,0.0,16,0.0,5.939
U_58b6c258ea7e69e0,they relate so what i've been learning lately because i've been making habitats for them but only red i've only make one red worm habitats,they relate to what i've been learning lately because i've been making habitats for them but only i've only made one red worm habitats,0.1071428571428571,25,2.6785714285714284,12.337
U_58b77123a3bc09a0,it shows the diaphragm and the bronchi and bronchi and also it shows like the nose and the mouth,it shows the diaphragm and the bronchioles and also it shows like the nose and the mouth,0.1578947368421052,19,3.0,12.383
U_58bedbe8291c33bb,it was pretty good yes i got it and things uhhuh,it was pretty good yes i got it and things uhhuh,0.0,11,0.0,4.935
U_58de59cfc7c0622c,the other bulb is still less because its because its because it's getting power from both the negative and the positive but each light bulb is completely independent in this the picture whereas the series circuit is a now stop asking me the same question,the other bulb is still lit because it's because it's getting power from both the negative and the positive so each light bulb is completely independent in this picture whereas the series circuit is completely independent now stop asking me the same question,0.2272727272727272,45,10.227272727272728,20.431
U_58e311ec1f068757,i measured we measured our desks,i measured we measured our desks,0.0,6,0.0,3.946
U_58e5ece609a33710,well when the um battery is upside down it doesn't work but when the battery is like upright like not upside down the correct way it the electricity's flowing and getting the light bulbs on,well when the battery is upside down it doesn't work but when the battery like is upright like not upside down the correct way it the electricity is flowing and getting the light bulbs on,0.0555555555555555,35,1.9444444444444444,20.633
U_58ec56670a8158e6,it's not working,it's not working,0.6666666666666666,3,2.0,2.695
U_58f35b785794ab7d,meter milliliter millimeter and,meter milliliter millimeter and,0.0,4,0.0,5.933
U_58f5f5a4ec1ffc4e,about getting oxygen throughout your body,about getting oxygen throughout your body,0.0,6,0.0,3.478
U_58fafe391f747f69,base,base,0.0,1,0.0,0.512
U_5916961d21f389ed,i would call them mixtures,i would call them mixtures,0.0,5,0.0,2.17
U_592051e0384cbde6,the snake is using its rattle which is scaring away the person that will make the person leave the snake alone,the snake is using its rattle which is scaring away the person that will make the person leave the snake alone,0.0,21,0.0,5.729
U_5921fc257afe57fc,they need it all,we need it all,0.25,4,1.0,3.716
U_59227347fb5394fe,it is being a parallel circuit that is too light to lighten brightly because of the circuit it is it is a parallel circuit and the energy is transferring into both equally both components equally so that it can light with brightly,it is being a parallel circuit the two lights are lighting brightly because of the circuit it is it's a parallel circuit the energy is transferring into both equally both components equally so that it can light brightly,0.1904761904761904,42,8.0,16.313
U_592a9009d701c5ba,rabbit,rabbit,0.0,1,0.0,1.6
U_592faf5d26261067,well you can kind of see the adaptation,well you can kind of see the adaptation,0.0,8,0.0,3.843
U_5945eae00a9b0000,ore,ore,0.0,1,0.0,1.55
U_594deb2c158cf9a0,the thicker the object the thicker material less magnetism no thicker material more magnetism to stick through less material more less magnetism to stick through,the thicker the object the thicker material less magnetism no thicker material more magnetism to stick through less material more less magnetism to stick through,0.0,25,0.0,18.622
U_5950a9acf289ebbc,um i'm not sure,i'm not sure,0.0,4,0.0,1.827
U_595159c78a3f5ce1,the flow is faster,the flow is faster,0.0,4,0.0,2.519
U_59680bdbd62b4bf5,that the mixture is uh actually a solution,that the mixture is actually a solution,0.0,8,0.0,2.1
U_597a28c235db1af7,our mouth,our mouth,0.0,2,0.0,3.843
U_598c195f8e4c5220,because it has all the sunlight it need all the air it needs and all the water it needs,because it has all the sunlight it needs all the air it needs and all the water it needs,0.0526315789473684,19,1.0,5.166
U_5997ce46afa76692,they get their food by photosynthesis,they get their food by photosynthesis,0.0,6,0.0,3.051
U_599a1ae6f25ed89d,bye,bye,0.0,1,0.0,1.127
U_59a35bd0c4830d8e,the mixture is being separated,the mixture is being separated,0.0,5,0.0,2.41
U_59a5cd7a3f1bf39e,good,good,0.0,1,0.0,0.6
U_59b7fb1af8a99b77,yes,yes,0.0,1,0.0,0.997
U_59c7b1bfd974ae1b,i noticed that the magnets came up the paperclips came out of the,i noticed that the magnets came out the paper clips came out of the,0.2307692307692307,13,3.0,6.963
U_59d372850b831da1,yes,yes,0.0,1,0.0,0.677
U_59df48f3fd421c4f,we've been learning about magnet and what they stick to and iron with carbon,we've been learning about magnets and what they stick to and iron with carbon,0.2142857142857142,14,3.0,9.454
U_59e64f037791325b,otherwise it is just in iron rivet with wires around and it has nothing to do with magnet,otherwise it is just an iron rivet with wires around it and it has nothing to do with magnet,0.1111111111111111,18,2.0,5.59
U_59f6b5e959b7161a,a finger,a finger,0.0,2,0.0,1.734
U_5a0c0b398b358598,i can't remember,i can't remember,0.0,3,0.0,1.605
U_5a1c8d04d8e98c02,i see that it is a food web that has producers consumers and decomposers,i see that it is a food web that has producers consumers and decomposers,0.0,14,0.0,11.177
U_5a22e8edba148cdf,because if they're outside there might be an easier way for them to like hide of birds and stuff,because if they're outside there might be an easier way for them to like hide of birds and stuff,0.0,19,0.0,6.159
U_5a3168d251e8da57,that they're coming out two sides and going to one one like they go in they k kept spreading apart and they go in,that they're coming out two sides and going into one one like they're going the cup cups spreading apart and they go in,0.25,24,6.0,12.795
U_5a3700dda2ffbb99,i am good,i am good,0.0,3,0.0,2.688
U_5a47224d04957ac9,it it could be like one of the feather leaves cause it kind of looks like a feather to me,it it could be like one of those feathery because it kind of looks like a feather to me,0.2,20,4.0,6.059
U_5a4b28f83dfc59bd,i did it correct,i get it correct,0.25,4,1.0,1.862
U_5a4d9f0251bbfe32,frog,truck,1.0,1,1.0,1.071
U_5a55931d277babba,um i don't know,i don't know,0.0,4,0.0,1.474
U_5a5d8fe07c40468e,i think this is a parallel leaf,i think this is a parallel leaf,0.0,7,0.0,2.506
U_5a5e90a89a07a8b8,um it shows us that muscle cells um i know that they're like the cells in your body that control your muscles like how strong you are on your legs because it's on your leg,it shows us that muscle cells i know that they're like the cells in your body that control your muscles like how strong you are on your legs because it's on your leg,0.0,35,0.0,11.694
U_5a7f64205aa8ab20,getting nutrients through our body and getting c o two out of our body,getting through our body and getting c o two out of our body,0.0769230769230769,14,1.076923076923077,5.417
